"M2ID","B1SPWBU2","B1STINC1","B1PAGE_M2.x","B1PGENDER","B2DN_STR","race","marital","B1SQ2","B1SQ1","B1SQ3","B2DNEGAV","meanNA","sdNA","gender"
12322,23,70000,45,2,0,1,1,6,8,9,0.07,0,0,0
12322,23,70000,45,2,0,1,1,6,8,9,0,0,0,0
12324,47,24000,69,2,2,1,0,7,9,9,0,0.07,0.064807,0
12324,47,24000,69,2,0,1,0,7,9,9,0,0.07,0.064807,0
12324,47,24000,69,2,1,1,0,7,9,9,0.07,0.07,0.064807,0
12324,47,24000,69,2,1,1,0,7,9,9,0.07,0.07,0.064807,0
12324,47,24000,69,2,1,1,0,7,9,9,0.14,0.07,0.064807,0
12324,47,24000,69,2,4,1,0,7,9,9,0.14,0.07,0.064807,0
12324,47,24000,69,2,1,1,0,7,9,9,0,0.07,0.064807,0
12324,47,24000,69,2,4,1,0,7,9,9,0.14,0.07,0.064807,0
12333,10,82500,55,1,1,1,1,7,6,4,0.14,0.1775,0.281869,1
12333,10,82500,55,1,1,1,1,7,6,4,0.14,0.1775,0.281869,1
12333,10,82500,55,1,0,1,1,7,6,4,0.07,0.1775,0.281869,1
12333,10,82500,55,1,0,1,1,7,6,4,0,0.1775,0.281869,1
12333,10,82500,55,1,1,1,1,7,6,4,0.86,0.1775,0.281869,1
12333,10,82500,55,1,0,1,1,7,6,4,0.07,0.1775,0.281869,1
12333,10,82500,55,1,1,1,1,7,6,4,0,0.1775,0.281869,1
12333,10,82500,55,1,0,1,1,7,6,4,0.14,0.1775,0.281869,1
12338,26,74750,35,1,0,1,1,9,4,7,0.14,0.264286,0.205496,1
12338,26,74750,35,1,0,1,1,9,4,7,0.21,0.264286,0.205496,1
12338,26,74750,35,1,0,1,1,9,4,7,0.29,0.264286,0.205496,1
12338,26,74750,35,1,0,1,1,9,4,7,0.14,0.264286,0.205496,1
12338,26,74750,35,1,0,1,1,9,4,7,0,0.264286,0.205496,1
12338,26,74750,35,1,0,1,1,9,4,7,0.07,0.264286,0.205496,1
12338,26,74750,35,1,0,1,1,9,4,7,0.57,0.264286,0.205496,1
12338,26,74750,35,1,1,1,1,9,4,7,0.5,0.264286,0.205496,1
12341,40,97500,40,2,0,1,1,6,9,10,0.07,0.06125,0.078819,0
12341,40,97500,40,2,0,1,1,6,9,10,0,0.06125,0.078819,0
12341,40,97500,40,2,0,1,1,6,9,10,0.14,0.06125,0.078819,0
12341,40,97500,40,2,0,1,1,6,9,10,0,0.06125,0.078819,0
12341,40,97500,40,2,1,1,1,6,9,10,0,0.06125,0.078819,0
12341,40,97500,40,2,1,1,1,6,9,10,0.07,0.06125,0.078819,0
12341,40,97500,40,2,0,1,1,6,9,10,0,0.06125,0.078819,0
12341,40,97500,40,2,2,1,1,6,9,10,0.21,0.06125,0.078819,0
12344,39,94250,57,2,1,1,1,6,6,5,1.1,0.93375,0.251677,0
12344,39,94250,57,2,1,1,1,6,6,5,0.83,0.93375,0.251677,0
12344,39,94250,57,2,0,1,1,6,6,5,1.1,0.93375,0.251677,0
12344,39,94250,57,2,1,1,1,6,6,5,1.2,0.93375,0.251677,0
12344,39,94250,57,2,0,1,1,6,6,5,0.64,0.93375,0.251677,0
12344,39,94250,57,2,1,1,1,6,6,5,1,0.93375,0.251677,0
12344,39,94250,57,2,0,1,1,6,6,5,0.5,0.93375,0.251677,0
12344,39,94250,57,2,1,1,1,6,6,5,1.1,0.93375,0.251677,0
12364,44,19000,80,2,0,1,0,10,10,4,0.07,0.16875,0.148943,0
12364,44,19000,80,2,0,1,0,10,10,4,0.43,0.16875,0.148943,0
12364,44,19000,80,2,1,1,0,10,10,4,0.07,0.16875,0.148943,0
12364,44,19000,80,2,0,1,0,10,10,4,0.14,0.16875,0.148943,0
12364,44,19000,80,2,0,1,0,10,10,4,0,0.16875,0.148943,0
12364,44,19000,80,2,0,1,0,10,10,4,0.36,0.16875,0.148943,0
12364,44,19000,80,2,2,1,0,10,10,4,0.14,0.16875,0.148943,0
12364,44,19000,80,2,2,1,0,10,10,4,0.14,0.16875,0.148943,0
12373,48,141250,57,1,0,1,1,8,9,10,0.07,0.101429,0.123751,1
12373,48,141250,57,1,0,1,1,8,9,10,0.14,0.101429,0.123751,1
12373,48,141250,57,1,0,1,1,8,9,10,0,0.101429,0.123751,1
12373,48,141250,57,1,0,1,1,8,9,10,0.07,0.101429,0.123751,1
12373,48,141250,57,1,0,1,1,8,9,10,0,0.101429,0.123751,1
12373,48,141250,57,1,1,1,1,8,9,10,0.36,0.101429,0.123751,1
12373,48,141250,57,1,3,1,1,8,9,10,0.07,0.101429,0.123751,1
12373,48,141250,57,1,0,1,1,8,9,10,0.07,0.101429,0.123751,1
12374,47,83500,44,2,0,1,1,8,8,10,0,0.0625,0.150499,0
12374,47,83500,44,2,1,1,1,8,8,10,0,0.0625,0.150499,0
12374,47,83500,44,2,0,1,1,8,8,10,0,0.0625,0.150499,0
12374,47,83500,44,2,1,1,1,8,8,10,0.43,0.0625,0.150499,0
12374,47,83500,44,2,1,1,1,8,8,10,0.07,0.0625,0.150499,0
12374,47,83500,44,2,1,1,1,8,8,10,0,0.0625,0.150499,0
12374,47,83500,44,2,2,1,1,8,8,10,0,0.0625,0.150499,0
12374,47,83500,44,2,0,1,1,8,8,10,0,0.0625,0.150499,0
12378,34,47750,65,2,1,1,0,3,8,10,0.86,0.375,0.383964,0
12378,34,47750,65,2,0,1,0,3,8,10,0,0.375,0.383964,0
12378,34,47750,65,2,1,1,0,3,8,10,0.71,0.375,0.383964,0
12378,34,47750,65,2,1,1,0,3,8,10,0,0.375,0.383964,0
12378,34,47750,65,2,1,1,0,3,8,10,0.36,0.375,0.383964,0
12378,34,47750,65,2,0,1,0,3,8,10,0.21,0.375,0.383964,0
12378,34,47750,65,2,2,1,0,3,8,10,0.86,0.375,0.383964,0
12378,34,47750,65,2,0,1,0,3,8,10,0,0.375,0.383964,0
12379,39,0,55,2,0,1,1,10,10,10,0,0.04375,0.052082,0
12379,39,0,55,2,0,1,1,10,10,10,0.07,0.04375,0.052082,0
12379,39,0,55,2,0,1,1,10,10,10,0.14,0.04375,0.052082,0
12379,39,0,55,2,0,1,1,10,10,10,0,0.04375,0.052082,0
12379,39,0,55,2,0,1,1,10,10,10,0.07,0.04375,0.052082,0
12379,39,0,55,2,0,1,1,10,10,10,0,0.04375,0.052082,0
12379,39,0,55,2,0,1,1,10,10,10,0,0.04375,0.052082,0
12379,39,0,55,2,0,1,1,10,10,10,0.07,0.04375,0.052082,0
12380,37,21250,80,2,0,1,0,5,7,3,0.57,0.514,0.151756,0
12380,37,21250,80,2,0,1,0,5,7,3,0.07,0.514,0.151756,0
12380,37,21250,80,2,0,1,0,5,7,3,0.07,0.514,0.151756,0
12380,37,21250,80,2,1,1,0,5,7,3,0.5,0.514,0.151756,0
12380,37,21250,80,2,0,1,0,5,7,3,0.29,0.514,0.151756,0
12380,37,21250,80,2,1,1,0,5,7,3,0.71,0.514,0.151756,0
12380,37,21250,80,2,0,1,0,5,7,3,0.07,0.514,0.151756,0
12380,37,21250,80,2,2,1,0,5,7,3,0.5,0.514,0.151756,0
12384,38,31250,44,2,1,1,0,7,8,8,0.07,0.07,0.052915,0
12384,38,31250,44,2,1,1,0,7,8,8,0.14,0.07,0.052915,0
12384,38,31250,44,2,2,1,0,7,8,8,0.07,0.07,0.052915,0
12384,38,31250,44,2,1,1,0,7,8,8,0.14,0.07,0.052915,0
12384,38,31250,44,2,0,1,0,7,8,8,0.07,0.07,0.052915,0
12384,38,31250,44,2,0,1,0,7,8,8,0,0.07,0.052915,0
12384,38,31250,44,2,1,1,0,7,8,8,0,0.07,0.052915,0
12384,38,31250,44,2,1,1,0,7,8,8,0.07,0.07,0.052915,0
12387,32,11000,65,2,6,1,0,6,6,5,0.69,0.66,0.292973,0
12387,32,11000,65,2,5,1,0,6,6,5,0.57,0.66,0.292973,0
12387,32,11000,65,2,1,1,0,6,6,5,0.14,0.66,0.292973,0
12387,32,11000,65,2,0,1,0,6,6,5,0.07,0.66,0.292973,0
12387,32,11000,65,2,2,1,0,6,6,5,0.86,0.66,0.292973,0
12387,32,11000,65,2,1,1,0,6,6,5,0.64,0.66,0.292973,0
12387,32,11000,65,2,6,1,0,6,6,5,1.1,0.66,0.292973,0
12387,32,11000,65,2,5,1,0,6,6,5,0.62,0.66,0.292973,0
12391,42,79500,63,2,1,1,1,9,9,9,0.36,0.115,0.12083,0
12391,42,79500,63,2,0,1,1,9,9,9,0,0.115,0.12083,0
12391,42,79500,63,2,1,1,1,9,9,9,0.14,0.115,0.12083,0
12391,42,79500,63,2,0,1,1,9,9,9,0.07,0.115,0.12083,0
12391,42,79500,63,2,1,1,1,9,9,9,0.21,0.115,0.12083,0
12391,42,79500,63,2,0,1,1,9,9,9,0,0.115,0.12083,0
12391,42,79500,63,2,1,1,1,9,9,9,0.07,0.115,0.12083,0
12391,42,79500,63,2,0,1,1,9,9,9,0.07,0.115,0.12083,0
12394,42,101250,44,1,0,1,1,8,8,8,0.07,0.06,0.116103,1
12394,42,101250,44,1,0,1,1,8,8,8,0,0.06,0.116103,1
12394,42,101250,44,1,0,1,1,8,8,8,0,0.06,0.116103,1
12394,42,101250,44,1,0,1,1,8,8,8,0,0.06,0.116103,1
12394,42,101250,44,1,1,1,1,8,8,8,0.29,0.06,0.116103,1
12394,42,101250,44,1,0,1,1,8,8,8,0,0.06,0.116103,1
12394,42,101250,44,1,0,1,1,8,8,8,0.07,0.06,0.116103,1
12394,42,101250,44,1,0,1,1,8,8,8,0.07,0.06,0.116103,1
12402,43,162500,57,2,1,1,1,8,10,8,0,0.035,0.052915,0
12402,43,162500,57,2,0,1,1,8,10,8,0.07,0.035,0.052915,0
12402,43,162500,57,2,0,1,1,8,10,8,0,0.035,0.052915,0
12402,43,162500,57,2,1,1,1,8,10,8,0.14,0.035,0.052915,0
12402,43,162500,57,2,0,1,1,8,10,8,0,0.035,0.052915,0
12402,43,162500,57,2,0,1,1,8,10,8,0,0.035,0.052915,0
12402,43,162500,57,2,0,1,1,8,10,8,0.07,0.035,0.052915,0
12402,43,162500,57,2,0,1,1,8,10,8,0,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0.07,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0.07,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0.14,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0,0.035,0.052915,0
12403,49,25000,67,2,0,1,1,8,8,8,0,0.035,0.052915,0
12406,28,79500,45,2,1,1,1,7,8,8,0.5,0.24,0.162832,0
12406,28,79500,45,2,0,1,1,7,8,8,0.21,0.24,0.162832,0
12406,28,79500,45,2,0,1,1,7,8,8,0.36,0.24,0.162832,0
12406,28,79500,45,2,1,1,1,7,8,8,0.21,0.24,0.162832,0
12406,28,79500,45,2,0,1,1,7,8,8,0.07,0.24,0.162832,0
12406,28,79500,45,2,0,1,1,7,8,8,0.21,0.24,0.162832,0
12406,28,79500,45,2,1,1,1,7,8,8,0,0.24,0.162832,0
12406,28,79500,45,2,1,1,1,7,8,8,0.36,0.24,0.162832,0
12411,41,54400,69,2,1,1,1,9,8,4,0.5,0.19625,0.198058,0
12411,41,54400,69,2,0,1,1,9,8,4,0.14,0.19625,0.198058,0
12411,41,54400,69,2,0,1,1,9,8,4,0,0.19625,0.198058,0
12411,41,54400,69,2,1,1,1,9,8,4,0.29,0.19625,0.198058,0
12411,41,54400,69,2,2,1,1,9,8,4,0.43,0.19625,0.198058,0
12411,41,54400,69,2,0,1,1,9,8,4,0,0.19625,0.198058,0
12411,41,54400,69,2,1,1,1,9,8,4,0,0.19625,0.198058,0
12411,41,54400,69,2,1,1,1,9,8,4,0.21,0.19625,0.198058,0
12422,45,175000,41,2,0,0,1,6,9,10,0,0.182857,0.280874,0
12422,45,175000,41,2,0,0,1,6,9,10,0.07,0.182857,0.280874,0
12422,45,175000,41,2,2,0,1,6,9,10,0.79,0.182857,0.280874,0
12422,45,175000,41,2,0,0,1,6,9,10,0,0.182857,0.280874,0
12422,45,175000,41,2,0,0,1,6,9,10,0.21,0.182857,0.280874,0
12422,45,175000,41,2,0,0,1,6,9,10,0.14,0.182857,0.280874,0
12422,45,175000,41,2,0,0,1,6,9,10,0.14,0.182857,0.280874,0
12422,45,175000,41,2,0,0,1,6,9,10,0,0.182857,0.280874,0
12424,37,57500,51,1,0,0,1,5,5,5,0,0.5525,0.678922,1
12424,37,57500,51,1,0,0,1,5,5,5,1.1,0.5525,0.678922,1
12424,37,57500,51,1,0,0,1,5,5,5,0.71,0.5525,0.678922,1
12424,37,57500,51,1,1,0,1,5,5,5,1.9,0.5525,0.678922,1
12424,37,57500,51,1,0,0,1,5,5,5,0,0.5525,0.678922,1
12424,37,57500,51,1,0,0,1,5,5,5,0.57,0.5525,0.678922,1
12424,37,57500,51,1,0,0,1,5,5,5,0.14,0.5525,0.678922,1
12424,37,57500,51,1,0,0,1,5,5,5,0,0.5525,0.678922,1
12431,41,78750,54,2,0,1,1,8,9,10,0,0.06125,0.078819,0
12431,41,78750,54,2,0,1,1,8,9,10,0.21,0.06125,0.078819,0
12431,41,78750,54,2,0,1,1,8,9,10,0,0.06125,0.078819,0
12431,41,78750,54,2,1,1,1,8,9,10,0.14,0.06125,0.078819,0
12431,41,78750,54,2,0,1,1,8,9,10,0,0.06125,0.078819,0
12431,41,78750,54,2,0,1,1,8,9,10,0,0.06125,0.078819,0
12431,41,78750,54,2,0,1,1,8,9,10,0.07,0.06125,0.078819,0
12431,41,78750,54,2,0,1,1,8,9,10,0.07,0.06125,0.078819,0
12433,44,14000,80,2,0,1,1,9,10,10,0.07,0.06125,0.069372,0
12433,44,14000,80,2,0,1,1,9,10,10,0.07,0.06125,0.069372,0
12433,44,14000,80,2,0,1,1,9,10,10,0.07,0.06125,0.069372,0
12433,44,14000,80,2,0,1,1,9,10,10,0,0.06125,0.069372,0
12433,44,14000,80,2,0,1,1,9,10,10,0,0.06125,0.069372,0
12433,44,14000,80,2,0,1,1,9,10,10,0,0.06125,0.069372,0
12433,44,14000,80,2,1,1,1,9,10,10,0.21,0.06125,0.069372,0
12433,44,14000,80,2,0,1,1,9,10,10,0.07,0.06125,0.069372,0
12441,42,77500,40,2,1,1,1,8,8,8,0.14,0.16875,0.101902,0
12441,42,77500,40,2,1,1,1,8,8,8,0.21,0.16875,0.101902,0
12441,42,77500,40,2,1,1,1,8,8,8,0.29,0.16875,0.101902,0
12441,42,77500,40,2,1,1,1,8,8,8,0.21,0.16875,0.101902,0
12441,42,77500,40,2,1,1,1,8,8,8,0.29,0.16875,0.101902,0
12441,42,77500,40,2,2,1,1,8,8,8,0.14,0.16875,0.101902,0
12441,42,77500,40,2,1,1,1,8,8,8,0.07,0.16875,0.101902,0
12441,42,77500,40,2,1,1,1,8,8,8,0,0.16875,0.101902,0
12464,32,3000,54,1,0,1,1,10,8,8,0,0.3575,0.240607,1
12464,32,3000,54,1,2,1,1,10,8,8,0.43,0.3575,0.240607,1
12464,32,3000,54,1,0,1,1,10,8,8,0.5,0.3575,0.240607,1
12464,32,3000,54,1,0,1,1,10,8,8,0.07,0.3575,0.240607,1
12464,32,3000,54,1,0,1,1,10,8,8,0.07,0.3575,0.240607,1
12464,32,3000,54,1,0,1,1,10,8,8,0.07,0.3575,0.240607,1
12464,32,3000,54,1,0,1,1,10,8,8,0.07,0.3575,0.240607,1
12464,32,3000,54,1,2,1,1,10,8,8,0.5,0.3575,0.240607,1
12466,35,20000,79,2,0,1,0,10,10,10,0.07,0.0175,0.032404,0
12466,35,20000,79,2,0,1,0,10,10,10,0.07,0.0175,0.032404,0
12466,35,20000,79,2,0,1,0,10,10,10,0,0.0175,0.032404,0
12466,35,20000,79,2,0,1,0,10,10,10,0,0.0175,0.032404,0
12466,35,20000,79,2,0,1,0,10,10,10,0,0.0175,0.032404,0
12466,35,20000,79,2,0,1,0,10,10,10,0,0.0175,0.032404,0
12466,35,20000,79,2,0,1,0,10,10,10,0,0.0175,0.032404,0
12466,35,20000,79,2,0,1,0,10,10,10,0,0.0175,0.032404,0
12467,40,57500,38,1,1,1,0,8,8,8,0.36,0.111429,0.116823,1
12467,40,57500,38,1,0,1,0,8,8,8,0.14,0.111429,0.116823,1
12467,40,57500,38,1,0,1,0,8,8,8,0,0.111429,0.116823,1
12467,40,57500,38,1,1,1,0,8,8,8,0.07,0.111429,0.116823,1
12467,40,57500,38,1,0,1,0,8,8,8,0.07,0.111429,0.116823,1
12467,40,57500,38,1,0,1,0,8,8,8,0.07,0.111429,0.116823,1
12467,40,57500,38,1,1,1,0,8,8,8,0.07,0.111429,0.116823,1
12467,40,57500,38,1,0,1,0,8,8,8,0.07,0.111429,0.116823,1
12488,38,67750,65,2,0,1,1,6,8,8,0.07,0.205,0.210984,0
12488,38,67750,65,2,0,1,1,6,8,8,0.21,0.205,0.210984,0
12488,38,67750,65,2,0,1,1,6,8,8,0,0.205,0.210984,0
12488,38,67750,65,2,0,1,1,6,8,8,0.07,0.205,0.210984,0
12488,38,67750,65,2,1,1,1,6,8,8,0.43,0.205,0.210984,0
12488,38,67750,65,2,2,1,1,6,8,8,0.57,0.205,0.210984,0
12488,38,67750,65,2,2,1,1,6,8,8,0.29,0.205,0.210984,0
12488,38,67750,65,2,0,1,1,6,8,8,0,0.205,0.210984,0
12489,33,81500,40,1,1,1,1,9,9,9,0.5,0.96875,0.330646,1
12489,33,81500,40,1,0,1,1,9,9,9,1,0.96875,0.330646,1
12489,33,81500,40,1,0,1,1,9,9,9,1.5,0.96875,0.330646,1
12489,33,81500,40,1,0,1,1,9,9,9,0.93,0.96875,0.330646,1
12489,33,81500,40,1,1,1,1,9,9,9,0.71,0.96875,0.330646,1
12489,33,81500,40,1,0,1,1,9,9,9,0.71,0.96875,0.330646,1
12489,33,81500,40,1,1,1,1,9,9,9,1.1,0.96875,0.330646,1
12489,33,81500,40,1,1,1,1,9,9,9,1.3,0.96875,0.330646,1
12494,37,106250,46,2,1,1,1,9,9,9,0,0.226667,0.213978,0
12494,37,106250,46,2,0,1,1,9,9,9,0.21,0.226667,0.213978,0
12494,37,106250,46,2,0,1,1,9,9,9,0.07,0.226667,0.213978,0
12494,37,106250,46,2,0,1,1,9,9,9,0.29,0.226667,0.213978,0
12494,37,106250,46,2,1,1,1,9,9,9,0.29,0.226667,0.213978,0
12494,37,106250,46,2,1,1,1,9,9,9,0.57,0.226667,0.213978,0
12494,37,106250,46,2,0,1,1,9,9,9,0.07,0.226667,0.213978,0
12494,37,106250,46,2,0,1,1,9,9,9,0,0.226667,0.213978,0
12495,40,57500,51,2,2,1,1,8,8,8,0.14,0.07,0.057155,0
12495,40,57500,51,2,1,1,1,8,8,8,0.07,0.07,0.057155,0
12495,40,57500,51,2,1,1,1,8,8,8,0.14,0.07,0.057155,0
12495,40,57500,51,2,1,1,1,8,8,8,0.07,0.07,0.057155,0
12495,40,57500,51,2,2,1,1,8,8,8,0.07,0.07,0.057155,0
12495,40,57500,51,2,0,1,1,8,8,8,0,0.07,0.057155,0
12495,40,57500,51,2,0,1,1,8,8,8,0,0.07,0.057155,0
12495,40,57500,51,2,0,1,1,8,8,8,0.07,0.07,0.057155,0
12498,41,135000,55,2,1,1,1,8,10,10,0.07,0.351429,0.466241,0
12498,41,135000,55,2,0,1,1,8,10,10,0.07,0.351429,0.466241,0
12498,41,135000,55,2,0,1,1,8,10,10,0.07,0.351429,0.466241,0
12498,41,135000,55,2,0,1,1,8,10,10,0,0.351429,0.466241,0
12498,41,135000,55,2,0,1,1,8,10,10,0,0.351429,0.466241,0
12498,41,135000,55,2,1,1,1,8,10,10,0.29,0.351429,0.466241,0
12498,41,135000,55,2,2,1,1,8,10,10,0.93,0.351429,0.466241,0
12498,41,135000,55,2,2,1,1,8,10,10,1.1,0.351429,0.466241,0
12501,30,297000,79,2,2,1,1,10,10,7,0.71,0.29375,0.250881,0
12501,30,297000,79,2,1,1,1,10,10,7,0.57,0.29375,0.250881,0
12501,30,297000,79,2,0,1,1,10,10,7,0,0.29375,0.250881,0
12501,30,297000,79,2,1,1,1,10,10,7,0.21,0.29375,0.250881,0
12501,30,297000,79,2,1,1,1,10,10,7,0.21,0.29375,0.250881,0
12501,30,297000,79,2,2,1,1,10,10,7,0.29,0.29375,0.250881,0
12501,30,297000,79,2,1,1,1,10,10,7,0.36,0.29375,0.250881,0
12501,30,297000,79,2,1,1,1,10,10,7,0,0.29375,0.250881,0
12515,48,107250,52,1,0,1,1,9,9,10,0,0.02625,0.052082,1
12515,48,107250,52,1,0,1,1,9,9,10,0,0.02625,0.052082,1
12515,48,107250,52,1,0,1,1,9,9,10,0,0.02625,0.052082,1
12515,48,107250,52,1,0,1,1,9,9,10,0,0.02625,0.052082,1
12515,48,107250,52,1,1,1,1,9,9,10,0.14,0.02625,0.052082,1
12515,48,107250,52,1,0,1,1,9,9,10,0.07,0.02625,0.052082,1
12515,48,107250,52,1,1,1,1,9,9,10,0,0.02625,0.052082,1
12515,48,107250,52,1,1,1,1,9,9,10,0,0.02625,0.052082,1
12518,28,52500,43,1,2,1,1,7,8,8,1.3,0.49375,0.402028,1
12518,28,52500,43,1,1,1,1,7,8,8,0.21,0.49375,0.402028,1
12518,28,52500,43,1,0,1,1,7,8,8,0,0.49375,0.402028,1
12518,28,52500,43,1,0,1,1,7,8,8,0.57,0.49375,0.402028,1
12518,28,52500,43,1,2,1,1,7,8,8,0.79,0.49375,0.402028,1
12518,28,52500,43,1,1,1,1,7,8,8,0.29,0.49375,0.402028,1
12518,28,52500,43,1,0,1,1,7,8,8,0.36,0.49375,0.402028,1
12518,28,52500,43,1,2,1,1,7,8,8,0.43,0.49375,0.402028,1
12529,47,88750,36,1,1,1,1,8,9,10,0.21,0.264286,0.191995,1
12529,47,88750,36,1,1,1,1,8,9,10,0.64,0.264286,0.191995,1
12529,47,88750,36,1,0,1,1,8,9,10,0.07,0.264286,0.191995,1
12529,47,88750,36,1,1,1,1,8,9,10,0.29,0.264286,0.191995,1
12529,47,88750,36,1,0,1,1,8,9,10,0.21,0.264286,0.191995,1
12529,47,88750,36,1,0,1,1,8,9,10,0.21,0.264286,0.191995,1
12529,47,88750,36,1,0,1,1,8,9,10,0,0.264286,0.191995,1
12529,47,88750,36,1,0,1,1,8,9,10,0.29,0.264286,0.191995,1
12530,38,104500,57,1,2,1,1,8,6,7,0.57,0.5025,0.313767,1
12530,38,104500,57,1,1,1,1,8,6,7,0.5,0.5025,0.313767,1
12530,38,104500,57,1,1,1,1,8,6,7,0.57,0.5025,0.313767,1
12530,38,104500,57,1,0,1,1,8,6,7,0.07,0.5025,0.313767,1
12530,38,104500,57,1,2,1,1,8,6,7,0.57,0.5025,0.313767,1
12530,38,104500,57,1,4,1,1,8,6,7,1.1,0.5025,0.313767,1
12530,38,104500,57,1,0,1,1,8,6,7,0.14,0.5025,0.313767,1
12530,38,104500,57,1,1,1,1,8,6,7,0.5,0.5025,0.313767,1
12532,24,1000,77,1,0,0,0,8,8,8,0,0.00875,0.024749,1
12532,24,1000,77,1,0,0,0,8,8,8,0,0.00875,0.024749,1
12532,24,1000,77,1,0,0,0,8,8,8,0,0.00875,0.024749,1
12532,24,1000,77,1,0,0,0,8,8,8,0,0.00875,0.024749,1
12532,24,1000,77,1,0,0,0,8,8,8,0,0.00875,0.024749,1
12532,24,1000,77,1,0,0,0,8,8,8,0,0.00875,0.024749,1
12532,24,1000,77,1,0,0,0,8,8,8,0.07,0.00875,0.024749,1
12532,24,1000,77,1,0,0,0,8,8,8,0,0.00875,0.024749,1
12537,34,28750,59,2,0,0,1,8,9,10,0.29,0.24125,0.138712,0
12537,34,28750,59,2,1,0,1,8,9,10,0.29,0.24125,0.138712,0
12537,34,28750,59,2,1,0,1,8,9,10,0.29,0.24125,0.138712,0
12537,34,28750,59,2,1,0,1,8,9,10,0.5,0.24125,0.138712,0
12537,34,28750,59,2,1,0,1,8,9,10,0.21,0.24125,0.138712,0
12537,34,28750,59,2,0,0,1,8,9,10,0.07,0.24125,0.138712,0
12537,34,28750,59,2,0,0,1,8,9,10,0.07,0.24125,0.138712,0
12537,34,28750,59,2,0,0,1,8,9,10,0.21,0.24125,0.138712,0
12538,34,65500,46,2,1,1,1,8,8,8,0.14,0.12375,0.146671,0
12538,34,65500,46,2,0,1,1,8,8,8,0,0.12375,0.146671,0
12538,34,65500,46,2,2,1,1,8,8,8,0.21,0.12375,0.146671,0
12538,34,65500,46,2,0,1,1,8,8,8,0,0.12375,0.146671,0
12538,34,65500,46,2,1,1,1,8,8,8,0.43,0.12375,0.146671,0
12538,34,65500,46,2,2,1,1,8,8,8,0.07,0.12375,0.146671,0
12538,34,65500,46,2,0,1,1,8,8,8,0,0.12375,0.146671,0
12538,34,65500,46,2,1,1,1,8,8,8,0.14,0.12375,0.146671,0
12539,38,86500,50,2,0,1,1,7,5,7,0.29,0.0725,0.134244,0
12539,38,86500,50,2,0,1,1,7,5,7,0,0.0725,0.134244,0
12539,38,86500,50,2,0,1,1,7,5,7,0,0.0725,0.134244,0
12539,38,86500,50,2,0,1,1,7,5,7,0,0.0725,0.134244,0
12539,38,86500,50,2,0,1,1,7,5,7,0.29,0.0725,0.134244,0
12539,38,86500,50,2,1,1,1,7,5,7,0,0.0725,0.134244,0
12539,38,86500,50,2,0,1,1,7,5,7,0,0.0725,0.134244,0
12539,38,86500,50,2,0,1,1,7,5,7,0,0.0725,0.134244,0
12545,49,67750,82,1,0,1,0,5,10,10,0,0.045,0.10198,1
12545,49,67750,82,1,0,1,0,5,10,10,0,0.045,0.10198,1
12545,49,67750,82,1,0,1,0,5,10,10,0,0.045,0.10198,1
12545,49,67750,82,1,0,1,0,5,10,10,0.07,0.045,0.10198,1
12545,49,67750,82,1,0,1,0,5,10,10,0.29,0.045,0.10198,1
12545,49,67750,82,1,0,1,0,5,10,10,0,0.045,0.10198,1
12545,49,67750,82,1,0,1,0,5,10,10,0,0.045,0.10198,1
12545,49,67750,82,1,1,1,0,5,10,10,0,0.045,0.10198,1
12558,30,68530,51,2,1,1,1,4,6,6,0.64,0.533333,0.296962,0
12558,30,68530,51,2,1,1,1,4,6,6,1,0.533333,0.296962,0
12558,30,68530,51,2,2,1,1,4,6,6,0.57,0.533333,0.296962,0
12558,30,68530,51,2,0,1,1,4,6,6,0.21,0.533333,0.296962,0
12558,30,68530,51,2,0,1,1,4,6,6,0.07,0.533333,0.296962,0
12558,30,68530,51,2,1,1,1,4,6,6,0.57,0.533333,0.296962,0
12558,30,68530,51,2,0,1,1,4,6,6,0.07,0.533333,0.296962,0
12558,30,68530,51,2,0,1,1,4,6,6,0.21,0.533333,0.296962,0
12561,47,126750,56,1,0,1,1,8,8,8,0,0.00875,0.024749,1
12561,47,126750,56,1,1,1,1,8,8,8,0,0.00875,0.024749,1
12561,47,126750,56,1,0,1,1,8,8,8,0,0.00875,0.024749,1
12561,47,126750,56,1,0,1,1,8,8,8,0,0.00875,0.024749,1
12561,47,126750,56,1,0,1,1,8,8,8,0,0.00875,0.024749,1
12561,47,126750,56,1,0,1,1,8,8,8,0,0.00875,0.024749,1
12561,47,126750,56,1,1,1,1,8,8,8,0.07,0.00875,0.024749,1
12561,47,126750,56,1,0,1,1,8,8,8,0,0.00875,0.024749,1
12563,29,85500,43,1,0,1,1,5,7,8,0.07,0.14,0,1
12563,29,85500,43,1,0,1,1,5,7,8,0.07,0.14,0,1
